Id,ProductClassificationId,Isin,IsSecondaryMarket,Code,ExchangeCode,AssetId,AssetName,AssetCurrency,Currency,Status,FollowCode,IsSiat,AssetNMP,AssetIsin,AssetNMPExchangeCode,AssetDecimalPlaces,AssetRic,MarketingAssetNMPExchangeCode,MarketingAssetNMP,MarketingAssetId,MarketingAssetISIN,MarketingAssetRic,MigratedToOneFlow,MaturityDate,AssetCurrencyRaw,TodayBarrierHitDate,IssueDate,Venue,IsPanther,EsgEligible,FkAssetType,PutOrCall,Ratio,Strike,BarrierTurboCertificate,CurrentLeverage,IsQuanto,Bid,Offer,BrokerLinks,RatioSuffix,StrikeSuffix,BarrierTurboCertificateSuffix,CurrentLeverageDecimalPlaces,_asset_name,_typ,FactorLeverage,StrategyExtended,ManagementFee,AdaptionEvent,BarrierAbsoluteLevel,_spot
775359,47,DE000CL9RKB4,True,CL9RKB,CBDE,315,Nasdaq-100 Index(R),Pkt,EUR,65,,False,USD_NDX_INDEX,US6311011026,CBUL,3,.NDX,,,,,,False,,USD,,2020-04-28T00:00:00,,False,,2,Call,100.0,13264.466012,13264.466012,1.81657876686721,False,140.1,140.11,,:1, Pkt, Pkt,1.0,Nasdaq-100,turbo,,,,,,28914.235885000002
5860678,47,DE000FD1ALJ5,False,FD1ALJ,CBDE,315,Nasdaq-100 Index(R),Pkt,EUR,65,,False,USD_NDX_INDEX,US6311011026,CBUL,3,.NDX,,,,,,False,,USD,,2025-09-19T00:00:00,,False,,2,Put,100.0,32611.750237,32611.750237,9.39581087672764,False,26.66,26.67,,:1, Pkt, Pkt,1.0,Nasdaq-100,turbo,,,,,,28914.235885000002
5425348,47,DE000SX4CK58,False,SX4CK5,CBDE,315,Nasdaq-100 Index(R),Pkt,EUR,65,,False,USD_NDX_INDEX,US6311011026,CBUL,3,.NDX,,,,,,False,,USD,,2025-05-13T00:00:00,,False,,2,Call,100.0,22786.716037,22786.716037,4.39458074939256,False,58.1,58.11,,:1, Pkt, Pkt,1.0,Nasdaq-100,turbo,,,,,,28914.235885000002
681400,47,DE000CL7HND9,True,CL7HND,CBDE,315,Nasdaq-100 Index(R),Pkt,EUR,65,,False,USD_NDX_INDEX,US6311011026,CBUL,3,.NDX,,,,,,False,,USD,,2020-04-07T00:00:00,,False,,2,Call,100.0,11897.34931,11897.34931,1.67547429629288,False,151.92,151.93,,:1, Pkt, Pkt,1.0,Nasdaq-100,turbo,,,,,,28914.235885000002
5294311,47,DE000SX7JMG8,False,SX7JMG,CBDE,315,Nasdaq-100 Index(R),Pkt,EUR,65,,False,USD_NDX_INDEX,US6311011026,CBUL,3,.NDX,,,,,,False,,USD,,2025-04-09T00:00:00,,False,,2,Call,100.0,18810.991011,18810.991011,2.75956277160919,False,92.38,92.39,,:1, Pkt, Pkt,1.0,Nasdaq-100,turbo,,,,,,28914.235885000002
5294328,47,DE000SX7JML8,False,SX7JML,CBDE,315,Nasdaq-100 Index(R),Pkt,EUR,65,,False,USD_NDX_INDEX,US6311011026,CBUL,3,.NDX,,,,,,False,,USD,,2025-04-09T00:00:00,,False,,2,Call,100.0,18901.123576,18901.123576,2.78372032391301,False,91.59,91.6,,:1, Pkt, Pkt,1.0,Nasdaq-100,turbo,,,,,,28914.235885000002
5353517,47,DE000SX8LNW7,False,SX8LNW,CBDE,315,Nasdaq-100 Index(R),Pkt,EUR,65,,False,USD_NDX_INDEX,US6311011026,CBUL,3,.NDX,,,,,,False,,USD,,2025-04-24T00:00:00,,False,,2,Call,100.0,20277.073159,20277.073159,3.19822298675069,False,79.77,79.78,,:1, Pkt, Pkt,1.0,Nasdaq-100,turbo,,,,,,28914.235885000002
5353812,47,DE000SX8LNR7,False,SX8LNR,CBDE,315,Nasdaq-100 Index(R),Pkt,EUR,65,,False,USD_NDX_INDEX,US6311011026,CBUL,3,.NDX,,,,,,False,,USD,,2025-04-24T00:00:00,,False,,2,Call,100.0,20220.944364,20220.944364,3.17905820271476,False,80.2,80.21,,:1, Pkt, Pkt,1.0,Nasdaq-100,turbo,,,,,,28914.235885000002
5353624,47,DE000SX8LND7,False,SX8LND,CBDE,315,Nasdaq-100 Index(R),Pkt,EUR,65,,False,USD_NDX_INDEX,US6311011026,CBUL,3,.NDX,,,,,,False,,USD,,2025-04-24T00:00:00,,False,,2,Call,100.0,20114.299613,20114.299613,3.14281152109624,False,81.17,81.18,,:1, Pkt, Pkt,1.0,Nasdaq-100,turbo,,,,,,28914.235885000002
6943716,47,DE000FG5VX69,False,FG5VX6,CBDE,315,Nasdaq-100 Index(R),Pkt,EUR,65,,False,USD_NDX_INDEX,US6311011026,CBUL,3,.NDX,,,,,,False,,USD,,2026-07-31T00:00:00,,False,,2,Call,100.0,28131.743043,28131.743043,21.2096266670029,False,12.28,12.29,,:1, Pkt, Pkt,1.0,Nasdaq-100,turbo,,,,,,28914.235885000002
5353340,47,DE000SX8LN27,False,SX8LN2,CBDE,315,Nasdaq-100 Index(R),Pkt,EUR,65,,False,USD_NDX_INDEX,US6311011026,CBUL,3,.NDX,,,,,,False,,USD,,2025-04-24T00:00:00,,False,,2,Call,100.0,20344.427708,20344.427708,3.22181077303274,False,79.19,79.2,,:1, Pkt, Pkt,1.0,Nasdaq-100,turbo,,,,,,28914.235885000002
5351067,47,DE000SX3PVL5,False,SX3PVL,CBDE,315,Nasdaq-100 Index(R),Pkt,EUR,65,,False,USD_NDX_INDEX,US6311011026,CBUL,3,.NDX,,,,,,False,,USD,,2025-04-22T00:00:00,,False,,2,Call,100.0,19635.596052,19635.596052,2.99028361233982,False,85.29,85.3,,:1, Pkt, Pkt,1.0,Nasdaq-100,turbo,,,,,,28914.235885000002
6647339,47,DE000FE47BG2,False,FE47BG,CBDE,315,Nasdaq-100 Index(R),Pkt,EUR,65,,False,USD_NDX_INDEX,US6311011026,CBUL,3,.NDX,,,,,,False,,USD,,2026-05-08T00:00:00,,False,,2,Put,100.0,30664.223816,30664.223816,24.2942860937219,False,10.09,10.1,,:1, Pkt, Pkt,1.0,Nasdaq-100,turbo,,,,,,28914.235885000002
5351176,47,DE000SX3PVG5,False,SX3PVG,CBDE,315,Nasdaq-100 Index(R),Pkt,EUR,65,,False,USD_NDX_INDEX,US6311011026,CBUL,3,.NDX,,,,,,False,,USD,,2025-04-22T00:00:00,,False,,2,Call,100.0,19579.440026,19579.440026,2.97346945838744,False,85.77,85.78,,:1, Pkt, Pkt,1.0,Nasdaq-100,turbo,,,,,,28914.235885000002
5351186,47,DE000SX3PVZ5,False,SX3PVZ,CBDE,315,Nasdaq-100 Index(R),Pkt,EUR,65,,False,USD_NDX_INDEX,US6311011026,CBUL,3,.NDX,,,,,,False,,USD,,2025-04-22T00:00:00,,False,,2,Call,100.0,19775.986075,19775.986075,3.03356708640741,False,84.08,84.09,,:1, Pkt, Pkt,1.0,Nasdaq-100,turbo,,,,,,28914.235885000002
6646972,47,DE000FE47BL2,False,FE47BL,CBDE,315,Nasdaq-100 Index(R),Pkt,EUR,65,,False,USD_NDX_INDEX,US6311011026,CBUL,3,.NDX,,,,,,False,,USD,,2026-05-08T00:00:00,,False,,2,Put,100.0,30740.039836,30740.039836,22.8925572431331,False,10.73,10.74,,:1, Pkt, Pkt,1.0,Nasdaq-100,turbo,,,,,,28914.235885000002
6573773,47,DE000FC7UB14,False,FC7UB1,CBDE,315,Nasdaq-100 Index(R),Pkt,EUR,65,,False,USD_NDX_INDEX,US6311011026,CBUL,3,.NDX,,,,,,False,,USD,,2026-04-14T00:00:00,,False,,2,Call,100.0,25960.904873,25960.904873,8.33758895395956,False,30.84,30.85,,:1, Pkt, Pkt,1.0,Nasdaq-100,turbo,,,,,,28914.235885000002
3087876,47,DE000SQ7MEK0,False,SQ7MEK,CBDE,315,Nasdaq-100 Index(R),Pkt,EUR,65,,False,USD_NDX_INDEX,US6311011026,CBUL,3,.NDX,,,,,,False,,USD,,2023-01-10T00:00:00,,False,,2,Call,100.0,14882.464046,14882.464046,2.01775865839627,False,126.21,126.22,,:1, Pkt, Pkt,1.0,Nasdaq-100,turbo,,,,,,28914.235885000002
6801624,47,DE000FC9JYR6,False,FC9JYR,CBDE,315,Nasdaq-100 Index(R),Pkt,EUR,65,,False,USD_NDX_INDEX,US6311011026,CBUL,3,.NDX,,,,,,False,,USD,,2026-06-23T00:00:00,,False,,2,Put,100.0,30476.134774,30476.134774,28.6864488482994,False,8.48,8.49,,:1, Pkt, Pkt,1.0,Nasdaq-100,turbo,,,,,,28914.235885000002
6801869,47,DE000FC9JYW6,False,FC9JYW,CBDE,315,Nasdaq-100 Index(R),Pkt,EUR,65,,False,USD_NDX_INDEX,US6311011026,CBUL,3,.NDX,,,,,,False,,USD,,2026-06-23T00:00:00,,False,,2,Put,100.0,30426.208631,30426.208631,30.18773739787,False,8.05,8.06,,:1, Pkt, Pkt,1.0,Nasdaq-100,turbo,,,,,,28914.235885000002
6802209,47,DE000FC9JY36,False,FC9JY3,CBDE,315,Nasdaq-100 Index(R),Pkt,EUR,65,,False,USD_NDX_INDEX,US6311011026,CBUL,3,.NDX,,,,,,False,,USD,,2026-06-23T00:00:00,,False,,2,Put,100.0,30356.312027,30356.312027,32.4647770298385,False,7.46,7.47,,:1, Pkt, Pkt,1.0,Nasdaq-100,turbo,,,,,,28914.235885000002
6707516,47,DE000FC8U8Q6,False,FC8U8Q,CBDE,315,Nasdaq-100 Index(R),Pkt,EUR,65,,False,USD_NDX_INDEX,US6311011026,CBUL,3,.NDX,,,,,,False,,USD,,2026-05-26T00:00:00,,False,,2,Put,100.0,31606.78785,31606.78785,13.7676397881189,False,18.02,18.03,,:1, Pkt, Pkt,1.0,Nasdaq-100,turbo,,,,,,28914.235885000002
5475778,47,DE000SX42PJ0,False,SX42PJ,CBDE,315,Nasdaq-100 Index(R),Pkt,EUR,65,,False,USD_NDX_INDEX,US6311011026,CBUL,3,.NDX,,,,,,False,,USD,,2025-05-26T00:00:00,,False,,2,Call,100.0,23160.73104,23160.73104,4.65407137598384,False,54.89,54.9,,:1, Pkt, Pkt,1.0,Nasdaq-100,turbo,,,,,,28914.235885000002
5508785,47,DE000SX47P90,False,SX47P9,CBDE,315,Nasdaq-100 Index(R),Pkt,EUR,65,,False,USD_NDX_INDEX,US6311011026,CBUL,3,.NDX,,,,,,False,,USD,,2025-06-03T00:00:00,,False,,2,Call,100.0,23589.072117,23589.072117,4.9916423290883,False,51.18,51.19,,:1, Pkt, Pkt,1.0,Nasdaq-100,turbo,,,,,,28914.235885000002
5504258,47,DE000SX47PE0,False,SX47PE,CBDE,315,Nasdaq-100 Index(R),Pkt,EUR,65,,False,USD_NDX_INDEX,US6311011026,CBUL,3,.NDX,,,,,,False,,USD,,2025-06-02T00:00:00,,False,,2,Call,100.0,23439.144749,23439.144749,4.86816729579778,False,52.53,52.54,,:1, Pkt, Pkt,1.0,Nasdaq-100,turbo,,,,,,28914.235885000002
7024714,47,DE000FG3YCM1,False,FG3YCM,CBDE,315,Nasdaq-100 Index(R),Pkt,EUR,65,,False,USD_NDX_INDEX,US6311011026,CBUL,3,.NDX,,,,,,False,,USD,,2026-08-28T00:00:00,,False,,2,Call,100.0,27241.830653,27241.830653,13.0462101136571,False,19.83,19.84,,:1, Pkt, Pkt,1.0,Nasdaq-100,turbo,,,,,,28914.235885000002
6994038,47,DE000FG57ZR2,False,FG57ZR,CBDE,315,Nasdaq-100 Index(R),Pkt,EUR,65,,False,USD_NDX_INDEX,US6311011026,CBUL,3,.NDX,,,,,,False,,USD,,2026-08-18T00:00:00,,False,,2,Put,100.0,30115.832789,30115.832789,44.076254649193,False,5.33,5.34,,:1, Pkt, Pkt,1.0,Nasdaq-100,turbo,,,,,,28914.235885000002
6608088,47,DE000FC71NT4,False,FC71NT,CBDE,315,Nasdaq-100 Index(R),Pkt,EUR,65,,False,USD_NDX_INDEX,US6311011026,CBUL,3,.NDX,,,,,,False,,USD,,2026-04-24T00:00:00,,False,,2,Call,100.0,27303.557398,27303.557398,13.3829886259882,False,19.32,19.33,,:1, Pkt, Pkt,1.0,Nasdaq-100,turbo,,,,,,28914.235885000002
6949240,47,DE000FG5XN10,False,FG5XN1,CBDE,315,Nasdaq-100 Index(R),Pkt,EUR,65,,False,USD_NDX_INDEX,US6311011026,CBUL,3,.NDX,,,,,,False,,USD,,2026-08-04T00:00:00,,False,,2,Call,100.0,28136.587551,28136.587551,21.2982620319377,False,12.25,12.26,,:1, Pkt, Pkt,1.0,Nasdaq-100,turbo,,,,,,28914.235885000002
5385542,47,DE000SX316P0,False,SX316P,CBDE,315,Nasdaq-100 Index(R),Pkt,EUR,65,,False,USD_NDX_INDEX,US6311011026,CBUL,3,.NDX,,,,,,False,,USD,,2025-05-02T00:00:00,,False,,2,Call,100.0,21629.557836,21629.557836,3.74832985679542,False,68.11,68.12,,:1, Pkt, Pkt,1.0,Nasdaq-100,turbo,,,,,,28914.235885000002
5385448,47,DE000SX316U0,False,SX316U,CBDE,315,Nasdaq-100 Index(R),Pkt,EUR,65,,False,USD_NDX_INDEX,US6311011026,CBUL,3,.NDX,,,,,,False,,USD,,2025-05-02T00:00:00,,False,,2,Call,100.0,21573.537725,21573.537725,3.72195891508278,False,68.55,68.56,,:1, Pkt, Pkt,1.0,Nasdaq-100,turbo,,,,,,28914.235885000002
6655651,47,DE000FE5AP51,False,FE5AP5,CBDE,315,Nasdaq-100 Index(R),Pkt,EUR,65,,False,USD_NDX_INDEX,US6311011026,CBUL,3,.NDX,,,,,,False,,USD,,2026-05-12T00:00:00,,False,,2,Put,100.0,30957.98659,30957.98659,19.6349096846002,False,12.57,12.58,,:1, Pkt, Pkt,1.0,Nasdaq-100,turbo,,,,,,28914.235885000002
5386236,47,DE000SX31600,False,SX3160,CBDE,315,Nasdaq-100 Index(R),Pkt,EUR,65,,False,USD_NDX_INDEX,US6311011026,CBUL,3,.NDX,,,,,,False,,USD,,2025-05-02T00:00:00,,False,,2,Call,100.0,21679.975925,21679.975925,3.77228457993093,False,67.64,67.65,,:1, Pkt, Pkt,1.0,Nasdaq-100,turbo,,,,,,28914.235885000002
6655577,47,DE000FE5APV1,False,FE5APV,CBDE,315,Nasdaq-100 Index(R),Pkt,EUR,65,,False,USD_NDX_INDEX,US6311011026,CBUL,3,.NDX,,,,,,False,,USD,,2026-05-12T00:00:00,,False,,2,Put,100.0,30861.21344,30861.21344,20.9468058946203,False,11.77,11.78,,:1, Pkt, Pkt,1.0,Nasdaq-100,turbo,,,,,,28914.235885000002
5907977,47,DE000FD10Q34,False,FD10Q3,CBDE,315,Nasdaq-100 Index(R),Pkt,EUR,65,,False,USD_NDX_INDEX,US6311011026,CBUL,3,.NDX,,,,,,False,,USD,,2025-10-03T00:00:00,,False,,2,Put,100.0,32490.214345,32490.214345,9.77202035639425,False,25.63,25.64,,:1, Pkt, Pkt,1.0,Nasdaq-100,turbo,,,,,,28914.235885000002
6948981,47,DE000FG5XR81,False,FG5XR8,CBDE,315,Nasdaq-100 Index(R),Pkt,EUR,65,,False,USD_NDX_INDEX,US6311011026,CBUL,3,.NDX,,,,,,False,,USD,,2026-08-04T00:00:00,,False,,2,Call,100.0,28846.544595,28846.544595,42.9572976414636,False,6.26,6.27,,:1, Pkt, Pkt,1.0,Nasdaq-100,turbo,,,,,,28914.235885000002
6533473,47,DE000FC7EN44,False,FC7EN4,CBDE,315,Nasdaq-100 Index(R),Pkt,EUR,65,,False,USD_NDX_INDEX,US6311011026,CBUL,3,.NDX,,,,,,False,,USD,,2026-04-01T00:00:00,,False,,2,Call,100.0,24171.334665,24171.334665,5.53706438893212,False,46.18,46.19,,:1, Pkt, Pkt,1.0,Nasdaq-100,turbo,,,,,,28914.235885000002
3793770,47,DE000SU3ADC7,False,SU3ADC,CBDE,315,Nasdaq-100 Index(R),Pkt,EUR,65,,False,USD_NDX_INDEX,US6311011026,CBUL,3,.NDX,,,,,,False,,USD,,2023-10-27T00:00:00,,False,,2,Call,100.0,17844.380839,17844.380839,2.53064956652455,False,100.69,100.7,,:1, Pkt, Pkt,1.0,Nasdaq-100,turbo,,,,,,28914.235885000002
6532703,47,DE000FE3BQ93,False,FE3BQ9,CBDE,315,Nasdaq-100 Index(R),Pkt,EUR,65,,False,USD_NDX_INDEX,US6311011026,CBUL,3,.NDX,,,,,,False,,USD,,2026-04-02T00:00:00,,False,,2,Call,100.0,23747.405565,23747.405565,5.12882998759286,False,49.89,49.9,,:1, Pkt, Pkt,1.0,Nasdaq-100,turbo,,,,,,28914.235885000002
7027736,47,DE000FG6E155,False,FG6E15,CBDE,315,Nasdaq-100 Index(R),Pkt,EUR,65,,False,USD_NDX_INDEX,US6311011026,CBUL,3,.NDX,,,,,,False,,USD,,2026-08-27T00:00:00,,False,,2,Call,100.0,28221.549413,28221.549413,22.6475993885109,False,11.59,11.6,,:1, Pkt, Pkt,1.0,Nasdaq-100,turbo,,,,,,28914.235885000002
5294037,47,DE000SX7JL65,False,SX7JL6,CBDE,315,Nasdaq-100 Index(R),Pkt,EUR,65,,False,USD_NDX_INDEX,US6311011026,CBUL,3,.NDX,,,,,,False,,USD,,2025-04-09T00:00:00,,False,,2,Call,100.0,18585.659519,18585.659519,2.70256791856014,False,94.33,94.34,,:1, Pkt, Pkt,1.0,Nasdaq-100,turbo,,,,,,28914.235885000002
6563306,47,DE000FE3SQN3,False,FE3SQN,CBDE,315,Nasdaq-100 Index(R),Pkt,EUR,65,,False,USD_NDX_INDEX,US6311011026,CBUL,3,.NDX,,,,,,False,,USD,,2026-04-13T00:00:00,,False,,2,Call,100.0,25048.435611,25048.435611,6.62869117407554,False,38.65,38.66,,:1, Pkt, Pkt,1.0,Nasdaq-100,turbo,,,,,,28914.235885000002
6728743,47,DE000FC8YXY5,False,FC8YXY,CBDE,315,Nasdaq-100 Index(R),Pkt,EUR,65,,False,USD_NDX_INDEX,US6311011026,CBUL,3,.NDX,,,,,,False,,USD,,2026-06-02T00:00:00,,False,,2,Put,100.0,32746.79637,32746.79637,9.0090518275769,False,27.81,27.82,,:1, Pkt, Pkt,1.0,Nasdaq-100,turbo,,,,,,28914.235885000002
7027716,47,DE000FG6E1Z5,False,FG6E1Z,CBDE,315,Nasdaq-100 Index(R),Pkt,EUR,65,,False,USD_NDX_INDEX,US6311011026,CBUL,3,.NDX,,,,,,False,,USD,,2026-08-27T00:00:00,,False,,2,Call,100.0,28754.511819,28754.511819,38.0048275188399,False,7.06,7.07,,:1, Pkt, Pkt,1.0,Nasdaq-100,turbo,,,,,,28914.235885000002
5363314,47,DE000SX3RQJ5,False,SX3RQJ,CBDE,315,Nasdaq-100 Index(R),Pkt,EUR,65,,False,USD_NDX_INDEX,US6311011026,CBUL,3,.NDX,,,,,,False,,USD,,2025-04-25T00:00:00,,False,,2,Call,100.0,20955.931492,20955.931492,3.4526641914637,False,73.9,73.91,,:1, Pkt, Pkt,1.0,Nasdaq-100,turbo,,,,,,28914.235885000002
6832687,47,DE000FC9QJ36,False,FC9QJ3,CBDE,315,Nasdaq-100 Index(R),Pkt,EUR,65,,False,USD_NDX_INDEX,US6311011026,CBUL,3,.NDX,,,,,,False,,USD,,2026-07-01T00:00:00,,False,,2,Put,100.0,30200.967199,30200.967199,39.1185511814337,False,6.11,6.12,,:1, Pkt, Pkt,1.0,Nasdaq-100,turbo,,,,,,28914.235885000002
5387490,47,DE000SX85KW3,False,SX85KW,CBDE,315,Nasdaq-100 Index(R),Pkt,EUR,65,,False,USD_NDX_INDEX,US6311011026,CBUL,3,.NDX,,,,,,False,,USD,,2025-05-05T00:00:00,,False,,2,Call,100.0,21630.520137,21630.520137,3.7488896871524,False,68.06,68.07,,:1, Pkt, Pkt,1.0,Nasdaq-100,turbo,,,,,,28914.235885000002
5387444,47,DE000SX85KR3,False,SX85KR,CBDE,315,Nasdaq-100 Index(R),Pkt,EUR,65,,False,USD_NDX_INDEX,US6311011026,CBUL,3,.NDX,,,,,,False,,USD,,2025-05-05T00:00:00,,False,,2,Call,100.0,21406.602184,21406.602184,3.64500802050827,False,70.03,70.04,,:1, Pkt, Pkt,1.0,Nasdaq-100,turbo,,,,,,28914.235885000002
6081683,47,DE000FD4N1M1,False,FD4N1M,CBDE,315,Nasdaq-100 Index(R),Pkt,EUR,65,,False,USD_NDX_INDEX,US6311011026,CBUL,3,.NDX,,,,,,False,,USD,,2025-11-24T00:00:00,,False,,2,Call,100.0,21037.81179,21037.81179,3.48585853175427,False,73.17,73.18,,:1, Pkt, Pkt,1.0,Nasdaq-100,turbo,,,,,,28914.235885000002
3248561,47,DE000SV2BLG0,False,SV2BLG,CBDE,315,Nasdaq-100 Index(R),Pkt,EUR,65,,False,USD_NDX_INDEX,US6311011026,CBUL,3,.NDX,,,,,,False,,USD,,2023-03-20T00:00:00,,False,,2,Call,100.0,16298.121304,16298.121304,2.23411315941215,False,113.99,114.0,,:1, Pkt, Pkt,1.0,Nasdaq-100,turbo,,,,,,28914.235885000002
7056331,47,DE000FG6XH33,False,FG6XH3,CBDE,315,Nasdaq-100 Index(R),Pkt,EUR,65,,False,USD_NDX_INDEX,US6311011026,CBUL,3,.NDX,,,,,,False,,USD,,2026-09-04T00:00:00,,False,,2,Call,100.0,29297.0,29297.0,116.455230133166,False,2.53,0.0,,:1, Pkt, Pkt,1.0,Nasdaq-100,turbo,,,,,,28914.235885000002
5352885,47,DE000SX3PY66,False,SX3PY6,CBDE,315,Nasdaq-100 Index(R),Pkt,EUR,65,,False,USD_NDX_INDEX,US6311011026,CBUL,3,.NDX,,,,,,False,,USD,,2025-04-23T00:00:00,,False,,2,Call,100.0,20197.825852,20197.825852,3.17107567548836,False,80.45,80.46,,:1, Pkt, Pkt,1.0,Nasdaq-100,turbo,,,,,,28914.235885000002
6943056,47,DE000FG2RET8,False,FG2RET,CBDE,315,Nasdaq-100 Index(R),Pkt,EUR,65,,False,USD_NDX_INDEX,US6311011026,CBUL,3,.NDX,,,,,,False,,USD,,2026-08-03T00:00:00,,False,,2,Call,100.0,27609.089057,27609.089057,15.5083931856668,False,16.7,16.71,,:1, Pkt, Pkt,1.0,Nasdaq-100,turbo,,,,,,28914.235885000002
6942964,47,DE000FG2REY8,False,FG2REY,CBDE,315,Nasdaq-100 Index(R),Pkt,EUR,65,,False,USD_NDX_INDEX,US6311011026,CBUL,3,.NDX,,,,,,False,,USD,,2026-08-03T00:00:00,,False,,2,Call,100.0,27659.451971,27659.451971,15.9170134371433,False,16.34,16.35,,:1, Pkt, Pkt,1.0,Nasdaq-100,turbo,,,,,,28914.235885000002
6573947,47,DE000FC7QZ12,False,FC7QZ1,CBDE,315,Nasdaq-100 Index(R),Pkt,EUR,65,,False,USD_NDX_INDEX,US6311011026,CBUL,3,.NDX,,,,,,False,,USD,,2026-04-14T00:00:00,,False,,2,Call,100.0,26110.657266,26110.657266,8.70633974975652,False,29.54,29.55,,:1, Pkt, Pkt,1.0,Nasdaq-100,turbo,,,,,,28914.235885000002
6942829,47,DE000FG2RE38,False,FG2RE3,CBDE,315,Nasdaq-100 Index(R),Pkt,EUR,65,,False,USD_NDX_INDEX,US6311011026,CBUL,3,.NDX,,,,,,False,,USD,,2026-08-03T00:00:00,,False,,2,Call,100.0,27709.814891,27709.814891,16.3579203876305,False,15.86,15.87,,:1, Pkt, Pkt,1.0,Nasdaq-100,turbo,,,,,,28914.235885000002
6573772,47,DE000FC7QZR2,False,FC7QZR,CBDE,315,Nasdaq-100 Index(R),Pkt,EUR,65,,False,USD_NDX_INDEX,US6311011026,CBUL,3,.NDX,,,,,,False,,USD,,2026-04-14T00:00:00,,False,,2,Call,100.0,25826.644116,25826.644116,8.03406037256214,False,31.93,31.94,,:1, Pkt, Pkt,1.0,Nasdaq-100,turbo,,,,,,28914.235885000002
5500416,47,DE000FA2A9R6,False,FA2A9R,CBDE,315,Nasdaq-100 Index(R),Pkt,EUR,65,,False,USD_NDX_INDEX,US6311011026,CBUL,3,.NDX,,,,,,False,,USD,,2025-06-02T00:00:00,,False,,2,Call,100.0,23227.862006,23227.862006,4.70407376630583,False,54.36,54.37,,:1, Pkt, Pkt,1.0,Nasdaq-100,turbo,,,,,,28914.235885000002
3084537,47,DE000SQ68N38,False,SQ68N3,CBDE,315,Nasdaq-100 Index(R),Pkt,EUR,65,,False,USD_NDX_INDEX,US6311011026,CBUL,3,.NDX,,,,,,False,,USD,,2023-01-10T00:00:00,,False,,2,Call,100.0,14668.382272,14668.382272,1.98855831838932,False,128.01,128.02,,:1, Pkt, Pkt,1.0,Nasdaq-100,turbo,,,,,,28914.235885000002
6724315,47,DE000FC8XN73,False,FC8XN7,CBDE,315,Nasdaq-100 Index(R),Pkt,EUR,65,,False,USD_NDX_INDEX,US6311011026,CBUL,3,.NDX,,,,,,False,,USD,,2026-06-01T00:00:00,,False,,2,Put,100.0,32821.260952,32821.260952,8.80898454519003,False,28.46,28.47,,:1, Pkt, Pkt,1.0,Nasdaq-100,turbo,,,,,,28914.235885000002
6832680,47,DE000FC9VVE5,False,FC9VVE,CBDE,315,Nasdaq-100 Index(R),Pkt,EUR,65,,False,USD_NDX_INDEX,US6311011026,CBUL,3,.NDX,,,,,,False,,USD,,2026-07-01T00:00:00,,False,,2,Put,100.0,30230.925795,30230.925795,37.6110462142645,False,6.36,6.37,,:1, Pkt, Pkt,1.0,Nasdaq-100,turbo,,,,,,28914.235885000002
5999938,47,DE000FD3EF79,False,FD3EF7,CBDE,315,Nasdaq-100 Index(R),Pkt,EUR,65,,False,USD_NDX_INDEX,US6311011026,CBUL,3,.NDX,,,,,,False,,USD,,2025-10-30T00:00:00,,False,,2,Put,100.0,31800.410454,31800.410454,12.6368537508918,False,19.69,19.7,,:1, Pkt, Pkt,1.0,Nasdaq-100,turbo,,,,,,28914.235885000002
3083723,47,DE000SQ67PQ6,False,SQ67PQ,CBDE,315,Nasdaq-100 Index(R),Pkt,EUR,65,,False,USD_NDX_INDEX,US6311011026,CBUL,3,.NDX,,,,,,False,,USD,,2023-01-10T00:00:00,,False,,2,Call,100.0,14472.49047,14472.49047,1.96269332666655,False,129.75,129.76,,:1, Pkt, Pkt,1.0,Nasdaq-100,turbo,,,,,,28914.235885000002
6949696,47,DE000FG2UAG7,False,FG2UAG,CBDE,315,Nasdaq-100 Index(R),Pkt,EUR,65,,False,USD_NDX_INDEX,US6311011026,CBUL,3,.NDX,,,,,,False,,USD,,2026-08-05T00:00:00,,False,,2,Call,100.0,27778.864453,27778.864453,16.9929599277625,False,15.33,15.34,,:1, Pkt, Pkt,1.0,Nasdaq-100,turbo,,,,,,28914.235885000002
6949753,47,DE000FG2UAL7,False,FG2UAL,CBDE,315,Nasdaq-100 Index(R),Pkt,EUR,65,,False,USD_NDX_INDEX,US6311011026,CBUL,3,.NDX,,,,,,False,,USD,,2026-08-05T00:00:00,,False,,2,Call,100.0,27980.225299,27980.225299,19.1896277246058,False,13.54,13.55,,:1, Pkt, Pkt,1.0,Nasdaq-100,turbo,,,,,,28914.235885000002
3798518,47,DE000SU3BG78,False,SU3BG7,CBDE,315,Nasdaq-100 Index(R),Pkt,EUR,65,,False,USD_NDX_INDEX,US6311011026,CBUL,3,.NDX,,,,,,False,,USD,,2023-10-30T00:00:00,,False,,2,Call,100.0,17927.97338,17927.97338,2.54895273619829,False,99.94,99.95,,:1, Pkt, Pkt,1.0,Nasdaq-100,turbo,,,,,,28914.235885000002
6533474,47,DE000FC7EPJ6,False,FC7EPJ,CBDE,315,Nasdaq-100 Index(R),Pkt,EUR,65,,False,USD_NDX_INDEX,US6311011026,CBUL,3,.NDX,,,,,,False,,USD,,2026-04-01T00:00:00,,False,,2,Call,100.0,23740.43933,23740.43933,5.12258124827397,False,49.96,49.97,,:1, Pkt, Pkt,1.0,Nasdaq-100,turbo,,,,,,28914.235885000002
